"dyadidyr","ccode_1","ccode_2","year","stateabb_1","majpow_1","numGPs","numstates","milex_1","milper_1","irst_1","pec_1","tpop_1","upop_1","cap_1","stateabb_2","majpow_2","milex_2","milper_2","irst_2","pec_2","tpop_2","upop_2","cap_2","dyad","conttype","colcont","alliance","distance"
530520008,530,520,2008,"ETH",0,7,194,366000,138,0,31448,82621,2802,0.00376055017113686,"SOM",0,-9,-9,0,3977,9140,2118,0.000676800962537527,520530,1,0,0,1063.18395996094
530520009,530,520,2009,"ETH",0,7,194,408000,138,0,31916,84838,2860,0.00377917452715337,"SOM",0,44000,2,0,4137,9381,2273,0.000486004573758692,520530,1,0,0,1063.18395996094
530520010,530,520,2010,"ETH",0,7,194,308000,138,0,32481,87095,2919,0.00376769993454218,"SOM",0,-9,2,0,4264,9636,2746,0.000621545768808573,520530,1,0,0,1063.18395996094
530520011,530,520,2011,"ETH",0,7,195,273000,138,0,33167,89393,2979,0.00381159665994346,"SOM",0,-9,2,0,4411,9908,3253,0.000668874999973923,520530,1,0,0,1063.18395996094
530531998,530,531,1998,"ETH",0,7,187,387000,200,0,26575,59649,3235,0.00392760476097465,"ERI",0,297000,100,0,555,3577,449,0.000984514248557389,530531,1,0,0,699.350952148438
530531999,530,531,1999,"ETH",0,7,190,444000,300,0,27143,61095,3421,0.00472570583224297,"ERI",0,309000,215,0,573,3719,469,0.00187208980787545,530531,1,0,0,699.350952148438
530531000,530,531,2000,"ETH",0,7,191,670000,352,0,27686,62565,3645,0.00518645159900188,"ERI",0,196000,200,0,584,3850,499,0.00173202052246779,530531,1,0,3,699.350952148438
530531002,530,531,2002,"ETH",0,7,192,338000,252,0,28612,69948,2476,0.00454840157181025,"ERI",0,151000,172,0,625,4282,501,0.00160251755733043,530531,1,0,3,699.350952148438
530531003,530,531,2003,"ETH",0,7,192,299000,164,0,29088,71990,2528,0.00384328444488347,"ERI",0,147000,202,0,645,4473,519,0.00185405707452446,530531,1,0,3,699.350952148438
530531005,530,531,2005,"ETH",0,7,192,3e+05,183,0,30095,76167,2634,0.00406117830425501,"ERI",0,65000,202,0,636,4854,558,0.00186891783960164,530531,1,0,3,699.350952148438
530531006,530,531,2006,"ETH",0,7,193,345000,183,0,30541,78291,2689,0.00409944914281368,"ERI",0,-9,202,0,652,5035,579,0.0022491633426398,530531,1,0,3,699.350952148438
530531007,530,531,2007,"ETH",0,7,193,336000,153,0,30981,80441,2745,0.00388162117451429,"ERI",0,-9,202,0,672,5210,600,0.00227148388512433,530531,1,0,3,699.350952148438
530531010,530,531,2010,"ETH",0,7,194,308000,138,0,32481,87095,2919,0.00376769993454218,"ERI",0,-9,202,0,739,5741,670,0.00219038501381874,530531,1,0,3,699.350952148438
530531012,530,531,2012,"ETH",0,7,195,254000,138,0,33732,91729,3041,0.00383287505246699,"ERI",0,-9,202,0,775,6131,720,0.002241121372208,530531,1,0,3,699.350952148438
530625967,530,625,1967,"ETH",0,5,130,42120,45,0,39,22871,831,0.00169844448100775,"SUD",0,50833,20,0,39,12902,415,0.000929633679334074,530625,1,0,0,996.053649902344
530625977,530,625,1977,"ETH",0,5,152,135265,225,0,10297,36053,1577,0.00341030932031572,"SUD",0,197874,50,0,10276,16953,1601,0.00154944008681923,530625,1,0,0,996.053649902344
530625979,530,625,1979,"ETH",0,5,156,289855,250,0,10896,30421,1625,0.00328042358160019,"SUD",0,329566,65,0,10689,18125,1943,0.00171895301900804,530625,1,0,0,996.053649902344
530625983,530,625,1983,"ETH",0,5,160,504325,240,0,11946,33680,1969,0.00329020642675459,"SUD",0,246876,86,0,11677,20777,2432,0.00189773482270539,530625,1,0,0,996.053649902344
530625986,530,625,1986,"ETH",0,5,161,445860,300,0,12882,45737,1894,0.00385853135958314,"SUD",0,391200,59,0,12366,22804,3128,0.00183375854976475,530625,1,0,0,996.053649902344
530625987,530,625,1987,"ETH",0,5,161,471590,300,0,13227,47189,2122,0.00391079485416412,"SUD",0,478200,59,0,12063,23517,3360,0.00186492293141782,530625,1,0,0,996.053649902344
530625988,530,625,1988,"ETH",0,5,161,536300,250,0,13444,48587,2123,0.00361236650496721,"SUD",0,478000,65,0,12676,24245,3592,0.0019258918473497,530625,1,0,0,996.053649902344
530625994,530,625,1994,"ETH",0,7,187,120000,120,0,24738,54938,2490,0.00311625376343727,"SUD",0,376000,82,0,14751,28947,5020,0.00229126680642366,530625,1,0,0,996.053649902344
530625995,530,625,1995,"ETH",0,7,187,119000,120,0,25300,56677,2676,0.00316021777689457,"SUD",0,389000,89,0,15054,26707,5270,0.00227083056233823,530625,1,0,0,996.053649902344
530625996,530,625,1996,"ETH",0,7,187,127000,100,0,25655,58506,2862,0.00306274136528373,"SUD",0,412000,89,0,15428,27291,5531,0.00228885537944734,530625,1,0,0,996.053649902344
530625997,530,625,1997,"ETH",0,7,187,134000,100,0,26251,60148,3049,0.0031037894077599,"SUD",0,413000,105,0,15855,27899,5805,0.00242515467107296,530625,1,0,0,996.053649902344
530625008,530,625,2008,"ETH",0,7,194,366000,138,0,31448,82621,2802,0.00376055017113686,"SUD",0,-9,109,0,21429,34040,5534,0.00291716540232301,530625,1,0,0,996.053649902344
530710951,530,710,1951,"ETH",0,5,76,-9,20,0,4,19974,366,0.00230747647583485,"CHN",1,3094000,3000,896,38184,577290,38145,0.103624425828457,NA,0,0,0,8315.98828125
530710952,530,710,1952,"ETH",0,5,77,-9,20,0,5,20382,385,0.00221897754818201,"CHN",1,2709000,3026,1349,47919,582218,38325,0.0963980183005333,NA,0,0,0,8315.98828125
530710953,530,710,1953,"ETH",0,5,79,-9,20,0,6,20800,404,0.00222163624130189,"CHN",1,2538205,3052,1774,49996,590820,38505,0.0951002687215805,NA,0,0,0,8315.98828125
530731951,530,731,1951,"ETH",0,5,76,-9,20,0,4,19974,366,0.00230747647583485,"PRK",0,-9,100,0,230,9086,480,0.00223041023127735,NA,0,0,0,9122.3359375
530731952,530,731,1952,"ETH",0,5,77,-9,20,0,5,20382,385,0.00221897754818201,"PRK",0,-9,211,0,231,8821,501,0.00312013668008149,NA,0,0,0,9122.3359375
530731953,530,731,1953,"ETH",0,5,79,-9,20,0,6,20800,404,0.00222163624130189,"PRK",0,-9,260,4,547,8698,525,0.00356728606857359,NA,0,0,0,9122.3359375
530740942,530,740,1942,"ETH",0,6,53,-9,-9,0,3,15919,192,0.00291633862070739,"JPN",1,4414273,3075,7044,64275,72880,21480,0.0614425130188465,NA,0,0,0,10401.2294921875
531522995,531,522,1995,"ERI",0,7,187,40000,45,0,1786,3171,392,0.000491490645799786,"DJI",0,22000,8,0,101,601,348,0.000119514981633984,522531,1,0,0,621.158752441406
531522996,531,522,1996,"ERI",0,7,187,61000,45,0,1885,3280,410,0.000506048614624888,"DJI",0,21000,8,0,104,617,359,0.000119896241812967,522531,1,0,0,621.158752441406
531522998,531,522,1998,"ERI",0,7,187,297000,100,0,555,3577,449,0.000984514248557389,"DJI",0,22000,8,0,109,623,383,0.000121455166663509,522531,1,0,0,621.158752441406
531522008,531,522,2008,"ERI",0,7,194,-9,202,0,691,5382,623,0.00224416027776897,"DJI",0,15000,11,0,149,810,467,0.000156217283802107,522531,1,0,0,621.158752441406
531530998,531,530,1998,"ERI",0,7,187,297000,100,0,555,3577,449,0.000984514248557389,"ETH",0,387000,200,0,26575,59649,3235,0.00392760476097465,530531,1,0,0,699.350952148438
531530999,531,530,1999,"ERI",0,7,190,309000,215,0,573,3719,469,0.00187208980787545,"ETH",0,444000,300,0,27143,61095,3421,0.00472570583224297,530531,1,0,0,699.350952148438
531530000,531,530,2000,"ERI",0,7,191,196000,200,0,584,3850,499,0.00173202052246779,"ETH",0,670000,352,0,27686,62565,3645,0.00518645159900188,530531,1,0,0,699.350952148438
531530002,531,530,2002,"ERI",0,7,192,151000,172,0,625,4282,501,0.00160251755733043,"ETH",0,338000,252,0,28612,69948,2476,0.00454840157181025,530531,1,0,0,699.350952148438
531530003,531,530,2003,"ERI",0,7,192,147000,202,0,645,4473,519,0.00185405707452446,"ETH",0,299000,164,0,29088,71990,2528,0.00384328444488347,530531,1,0,0,699.350952148438
531530005,531,530,2005,"ERI",0,7,192,65000,202,0,636,4854,558,0.00186891783960164,"ETH",0,3e+05,183,0,30095,76167,2634,0.00406117830425501,530531,1,0,0,699.350952148438
531530006,531,530,2006,"ERI",0,7,193,-9,202,0,652,5035,579,0.0022491633426398,"ETH",0,345000,183,0,30541,78291,2689,0.00409944914281368,530531,1,0,0,699.350952148438
531530007,531,530,2007,"ERI",0,7,193,-9,202,0,672,5210,600,0.00227148388512433,"ETH",0,336000,153,0,30981,80441,2745,0.00388162117451429,530531,1,0,0,699.350952148438
531530010,531,530,2010,"ERI",0,7,194,-9,202,0,739,5741,670,0.00219038501381874,"ETH",0,308000,138,0,32481,87095,2919,0.00376769993454218,530531,1,0,0,699.350952148438
531530012,531,530,2012,"ERI",0,7,195,-9,202,0,775,6131,720,0.002241121372208,"ETH",0,254000,138,0,33732,91729,3041,0.00383287505246699,530531,1,0,0,699.350952148438
531625994,531,625,1994,"ERI",0,7,187,41000,55,0,1923,3084,375,0.000560416956432164,"SUD",0,376000,82,0,14751,28947,5020,0.00229126680642366,531625,1,0,0,681.639343261719
531625996,531,625,1996,"ERI",0,7,187,61000,45,0,1885,3280,410,0.000506048614624888,"SUD",0,412000,89,0,15428,27291,5531,0.00228885537944734,531625,1,0,0,681.639343261719
531625997,531,625,1997,"ERI",0,7,187,196000,55,0,1528,3409,429,0.000610244227573276,"SUD",0,413000,105,0,15855,27899,5805,0.00242515467107296,531625,1,0,0,681.639343261719
531625998,531,625,1998,"ERI",0,7,187,297000,100,0,555,3577,449,0.000984514248557389,"SUD",0,381000,105,0,15372,28292,6093,0.00244522606953979,531625,1,0,0,681.639343261719
531625999,531,625,1999,"ERI",0,7,190,309000,215,0,573,3719,469,0.00187208980787545,"SUD",0,424000,105,0,15026,28883,6395,0.00245205708779395,531625,1,0,0,681.639343261719
531625002,531,625,2002,"ERI",0,7,192,151000,172,0,625,4282,501,0.00160251755733043,"SUD",0,388000,117,0,20856,29186,4412,0.00249210558831692,531625,1,0,0,681.639343261719
531625004,531,625,2004,"ERI",0,7,192,74000,202,0,613,4666,538,0.00185542833060026,"SUD",0,426000,104,0,21650,30779,4966,0.00242841662839055,531625,1,0,0,681.639343261719
531679995,531,679,1995,"ERI",0,7,187,40000,45,0,1786,3171,392,0.000491490645799786,"YEM",0,387000,68,0,6100,15369,2059,0.00132243055850267,531679,2,0,0,574.196228027344
531679996,531,679,1996,"ERI",0,7,187,61000,45,0,1885,3280,410,0.000506048614624888,"YEM",0,354000,69,0,5922,15915,2165,0.00133797759190202,531679,2,0,0,574.196228027344
531679997,531,679,1997,"ERI",0,7,187,196000,55,0,1528,3409,429,0.000610244227573276,"YEM",0,393000,69,0,6298,16484,2275,0.00136643659789115,531679,2,0,0,574.196228027344
531679999,531,679,1999,"ERI",0,7,190,309000,215,0,573,3719,469,0.00187208980787545,"YEM",0,429000,69,0,6905,17488,2513,0.00141356163658202,531679,2,0,0,574.196228027344
531679005,531,679,2005,"ERI",0,7,192,65000,202,0,636,4854,558,0.00186891783960164,"YEM",0,584000,67,0,7548,20140,3253,0.00154953624587506,531679,2,0,0,574.196228027344
531679010,531,679,2010,"ERI",0,7,194,-9,202,0,739,5741,670,0.00219038501381874,"YEM",0,1826000,67,0,9217,22763,4407,0.00174087041523308,531679,2,0,0,574.196228027344
540220977,540,220,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"FRN",1,15015875,584,22094,271366,53145,9901,0.023332541808486,NA,0,0,0,6510.32177734375
540220978,540,220,1978,"ANG",0,5,154,-9,47,10,4644,6636,814,0.000942340528126806,"FRN",1,18874092,581,22841,278029,53376,10008,0.023703794926405,NA,0,0,0,6510.32177734375
540482977,540,482,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"CEN",0,7652,7,0,730,2167,262,0.00019685790175572,NA,0,0,0,1586.978515625
540484995,540,484,1995,"ANG",0,7,187,4e+05,100,9,10252,10816,2052,0.00147427921183407,"CON",0,49000,10,0,1504,2593,1466,0.000338279060088098,484540,1,0,0,556.946655273438
540484997,540,484,1997,"ANG",0,7,187,764000,95,9,8045,11569,2260,0.00151793856639415,"CON",0,74000,10,0,1775,2745,1594,0.000345828651916236,484540,1,0,0,556.946655273438
540484013,540,484,2013,"ANG",0,7,195,6049000,107,0,12566,25998,10043,0.00300519540905952,"CON",0,-9,10,0,3304,4751,2719,0.000512148078996688,484540,1,0,0,556.946655273438
540490975,540,490,1975,"ANG",0,5,150,146004,30,5,4239,6123,695,0.000726407277397811,"DRC",0,147800,55,0,8130,22582,4920,0.00250438088551164,490540,1,0,0,NA
540490976,540,490,1976,"ANG",0,5,151,-9,35,5,4107,6277,733,0.000833525089547038,"DRC",0,101161,55,0,7965,23286,5178,0.002501355484128,490540,1,0,0,NA
540490977,540,490,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"DRC",0,36173,53,0,8043,24017,5379,0.00248269061557949,490540,1,0,0,NA
540490978,540,490,1978,"ANG",0,5,154,-9,47,10,4644,6636,814,0.000942340528126806,"DRC",0,45455,53,0,8253,24774,5420,0.00246692472137511,490540,1,0,0,NA
540490994,540,490,1994,"ANG",0,7,187,524000,120,9,6645,10466,1956,0.00158790266141295,"DRC",0,119000,40,30,18484,43930,9385,0.00294476794078946,490540,1,0,0,NA
540490997,540,490,1997,"ANG",0,7,187,764000,95,9,8045,11569,2260,0.00151793856639415,"DRC",0,308000,30,30,20148,48040,10973,0.00298029580153525,490540,1,0,0,NA
540490002,540,490,2002,"ANG",0,7,192,1e+06,100,0,8922,14887,3575,0.00187186396215111,"DRC",0,-9,81,30,21560,49517,11817,0.00414938293397427,490540,1,0,0,NA
540490005,540,490,2005,"ANG",0,7,192,1189000,108,0,9237,16544,4284,0.00200545554980636,"DRC",0,150000,65,30,27067,54028,13684,0.00354045862331986,490540,1,0,0,NA
540490009,540,490,2009,"ANG",0,7,194,3174000,107,0,11254,18927,5259,0.00225294078700244,"DRC",0,123000,151,30,26123,60486,17436,0.00448127230629325,490540,1,0,0,NA
540500998,540,500,1998,"ANG",0,7,187,974000,100,9,7962,12092,2371,0.00163485610391945,"UGA",0,230000,50,30,9457,20554,1122,0.00123763573355973,NA,0,0,0,2373.8974609375
540500999,540,500,1999,"ANG",0,7,190,1005000,100,9,8317,12479,2488,0.00164695514831692,"UGA",0,199000,50,30,9768,21143,1172,0.00123974459711462,NA,0,0,0,2373.8974609375
540500000,540,500,2000,"ANG",0,7,191,2e+06,108,9,8239,12878,2608,0.00190932943951339,"UGA",0,135000,50,30,10269,21778,1222,0.00123713177163154,NA,0,0,0,2373.8974609375
540500001,540,500,2001,"ANG",0,7,191,1470000,130,9,8405,12883,2734,0.00202819146215916,"UGA",0,126000,55,30,11325,23310,1272,0.00134989619255066,NA,0,0,0,2373.8974609375
540517998,540,517,1998,"ANG",0,7,187,974000,100,9,7962,12092,2371,0.00163485610391945,"RWA",0,144000,40,0,2269,6604,296,0.00058001815341413,NA,0,0,0,2014.34558105469
540517999,540,517,1999,"ANG",0,7,190,1005000,100,9,8317,12479,2488,0.00164695514831692,"RWA",0,135000,40,0,2364,7235,326,0.000594048644416034,NA,0,0,0,2014.34558105469
540517000,540,517,2000,"ANG",0,7,191,2e+06,108,9,8239,12878,2608,0.00190932943951339,"RWA",0,98000,70,0,1586,7733,350,0.000818433065433055,NA,0,0,0,2014.34558105469
540517001,540,517,2001,"ANG",0,7,191,1470000,130,9,8405,12883,2734,0.00202819146215916,"RWA",0,98000,70,0,1589,7740,375,0.000851627963129431,NA,0,0,0,2014.34558105469
540551976,540,551,1976,"ANG",0,5,151,-9,35,5,4107,6277,733,0.000833525089547038,"ZAM",0,68000,17,0,5877,5041,1355,0.000710723921656609,540551,1,0,0,1791.82153320312
540551001,540,551,2001,"ANG",0,7,191,1470000,130,9,8405,12883,2734,0.00202819146215916,"ZAM",0,27000,22,0,8056,10089,2465,0.000759215501602739,540551,1,0,0,1791.82153320312
540552979,540,552,1979,"ANG",0,5,156,529165,47,10,5150,6828,858,0.000950991583522409,"ZIM",0,363507,38,740,7272,6930,999,0.00107260188087821,NA,0,0,0,2170.01196289062
540560975,540,560,1975,"ANG",0,5,150,146004,30,5,4239,6123,695,0.000726407277397811,"SAF",0,1247438,50,6570,100198,25669,6771,0.00683282036334276,NA,0,1,0,2458.17358398438
540560976,540,560,1976,"ANG",0,5,151,-9,35,5,4107,6277,733,0.000833525089547038,"SAF",0,1445492,59,7137,104062,26347,7053,0.00698341988027096,NA,0,1,0,2458.17358398438
540560977,540,560,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"SAF",0,1814627,67,7379,108629,27032,7336,0.00722942128777504,NA,0,1,0,2458.17358398438
540560978,540,560,1978,"ANG",0,5,154,-9,47,10,4644,6636,814,0.000942340528126806,"SAF",0,2181013,78,7903,110501,27728,7609,0.00735882250592113,NA,0,1,0,2458.17358398438
540560979,540,560,1979,"ANG",0,5,156,529165,47,10,5150,6828,858,0.000950991583522409,"SAF",0,2241625,70,8781,117197,28440,7853,0.00742452638223767,NA,0,1,0,2458.17358398438
540560980,540,560,1980,"ANG",0,5,156,682543,47,10,5154,7019,899,0.000978897209279239,"SAF",0,2858612,70,9064,126143,29170,8138,0.0077956048771739,NA,0,1,0,2458.17358398438
540560981,540,560,1981,"ANG",0,5,159,688223,53,10,5332,7209,941,0.00100584595929831,"SAF",0,3081006,78,9004,141513,29919,8402,0.00813331827521324,NA,0,1,0,2458.17358398438
540560982,540,560,1982,"ANG",0,5,159,781095,54,10,5092,7399,983,0.00101754534989595,"SAF",0,2675998,78,8271,149477,30686,8663,0.0081275524571538,NA,0,1,0,2458.17358398438
540560983,540,560,1983,"ANG",0,5,160,563002,54,10,5583,7592,1025,0.000975256087258458,"SAF",0,3306705,77,7190,156422,31467,8919,0.00796953774988651,NA,0,1,0,2458.17358398438
540560984,540,560,1984,"ANG",0,5,161,-9,60,10,5732,7793,1065,0.00106281344778836,"SAF",0,2634556,97,7827,167466,32254,9159,0.00803028512746096,NA,0,1,0,2458.17358398438
540560985,540,560,1985,"ANG",0,5,161,983690,66,10,5938,8003,1106,0.00113436474930495,"SAF",0,2147000,95,8582,171876,33043,9296,0.0080655300989747,NA,0,1,0,2458.17358398438
540560986,540,560,1986,"ANG",0,5,161,1090000,70,10,5963,8225,1215,0.00116988597437739,"SAF",0,2340000,90,8127,177616,33833,9432,0.00796377751976252,NA,0,1,0,2458.17358398438
540560987,540,560,1987,"ANG",0,5,161,819000,74,10,6661,8457,1323,0.00115026405546814,"SAF",0,3290000,102,9032,176347,34626,9569,0.00820106640458107,NA,0,1,0,2458.17358398438
540560988,540,560,1988,"ANG",0,5,161,819000,107,10,6267,8700,1432,0.00133602216374129,"SAF",0,3410000,100,8830,184479,35425,9706,0.00803912524133921,NA,0,1,0,2458.17358398438
540600977,540,600,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"MOR",0,731447,85,3,7026,17899,5861,0.00278013083152473,NA,0,0,0,5221.76220703125
540600978,540,600,1978,"ANG",0,5,154,-9,47,10,4644,6636,814,0.000942340528126806,"MOR",0,770154,85,4,7305,18364,6264,0.00280186370946467,NA,0,0,0,5221.76220703125
540651977,540,651,1977,"ANG",0,5,152,-9,47,5,4529,6450,772,0.000942262297030538,"EGY",0,4715062,350,266,21538,37406,11854,0.00820236280560493,NA,0,0,0,4736.951171875
541552975,541,552,1975,"MZM",0,5,150,18018,20,0,9880,9119,539,0.000800830195657909,"ZIM",0,116956,15,800,6165,6280,885,0.000905935477931052,541552,1,0,0,918.943603515625
541552976,541,552,1976,"MZM",0,5,151,52853,21,0,9628,9322,576,0.000812464335467666,"ZIM",0,140294,17,734,7452,6330,931,0.000915940676350147,541552,1,0,0,918.943603515625
541552977,541,552,1977,"MZM",0,5,152,65886,26,0,9806,9529,616,0.000852624420076609,"ZIM",0,206992,17,734,6933,6520,976,0.000931140733882785,541552,1,0,0,918.943603515625
541553986,541,553,1986,"MZM",0,5,161,276040,65,0,8484,14161,1328,0.00123220414388925,"MAW",0,22300,7,0,1601,7279,449,0.000381300662411377,541553,1,0,0,1341.77563476562
541560983,541,560,1983,"MZM",0,5,160,360055,32,0,9225,13150,1034,0.00105335842818022,"SAF",0,3306705,77,7190,156422,31467,8919,0.00796953774988651,541560,1,0,0,437.820709228516
541560987,541,560,1987,"MZM",0,5,161,106090,65,0,8378,14116,1399,0.00118789612315595,"SAF",0,3290000,102,9032,176347,34626,9569,0.00820106640458107,541560,1,0,2,437.820709228516
541572994,541,572,1994,"MZM",0,7,187,106000,11,0,8397,16614,2271,0.000963457918260247,"SWA",0,22000,3,0,765,879,0,6.16600809735246e-05,541572,1,0,0,150.502349853516
551040976,551,40,1976,"ZAM",0,5,151,68000,17,0,5877,5041,1355,0.000710723921656609,"CUB",0,-9,125,250,15497,9430,2216,0.00233640428632498,NA,0,0,0,12765.3916015625
551235966,551,235,1966,"ZAM",0,5,129,35284,11,0,1299,3797,360,0.000445288082119077,"POR",0,256434,190,271,3418,9109,1118,0.00260872417129576,NA,0,0,0,7179.61669921875
551235967,551,235,1967,"ZAM",0,5,130,40325,10,0,1642,3902,462,0.000471304607344791,"POR",0,330400,195,316,3382,9103,1135,0.00262968568131328,NA,0,0,0,7179.61669921875
551235968,551,235,1968,"ZAM",0,5,133,49006,11,0,1704,4010,588,0.000506194250192493,"POR",0,370478,215,313,4115,9115,1152,0.00271646492183208,NA,0,0,0,7179.61669921875
551235969,551,235,1969,"ZAM",0,5,133,37239,11,0,1552,4125,713,0.00051693239947781,"POR",0,374661,225,399,4875,9097,1114,0.00274049374274909,NA,0,0,0,7179.61669921875
551235971,551,235,1971,"ZAM",0,5,140,62000,13,0,3679,4358,1039,0.000648758665192872,"POR",0,518978,245,409,7559,8644,1078,0.00290342699736357,NA,0,0,0,7179.61669921875
551235972,551,235,1972,"ZAM",0,5,140,77000,14,0,4101,4483,1179,0.000689060485456139,"POR",0,594054,255,431,8221,8630,1081,0.00295178708620369,NA,0,0,0,7179.61669921875
551235973,551,235,1973,"ZAM",0,5,141,52000,16,0,4859,4614,1223,0.000694688817020506,"POR",0,678312,276,497,8336,8633,1083,0.00306734652258456,NA,0,0,0,7179.61669921875
551490971,551,490,1971,"ZAM",0,5,140,62000,13,0,3679,4358,1039,0.000648758665192872,"DRC",0,89400,45,0,8119,22244,3788,0.00243340106680989,490551,1,0,0,NA
551490977,551,490,1977,"ZAM",0,5,152,70000,20,0,5884,5195,1399,0.000729400373529643,"DRC",0,36173,53,0,8043,24017,5379,0.00248269061557949,490551,1,0,0,NA
551490980,551,490,1980,"ZAM",0,5,156,140040,15,0,6172,5738,1538,0.000714980880729854,"DRC",0,179076,26,0,8930,26377,5908,0.00238828314468265,490551,1,0,0,NA
551490981,551,490,1981,"ZAM",0,5,159,326097,17,0,6174,5869,1850,0.000815152074210346,"DRC",0,84675,44,0,9454,27233,6087,0.00249033141881227,490551,1,0,0,NA
551490982,551,490,1982,"ZAM",0,5,159,185000,16,0,6410,6052,1897,0.000775927677750587,"DRC",0,148500,40,0,9306,28119,6234,0.00248574046418071,490551,1,0,0,NA
551490990,551,490,1990,"ZAM",0,5,165,94990,16,0,6882,8073,2325,0.000760724709834903,"DRC",0,58662,55,30,15316,35562,7495,0.00263918936252594,490551,1,0,0,NA
551490994,551,490,1994,"ZAM",0,7,187,60000,16,0,7395,7897,2631,0.000758839538320899,"DRC",0,119000,40,30,18484,43930,9385,0.00294476794078946,490551,1,0,0,NA
551490004,551,490,2004,"ZAM",0,7,192,40000,17,0,8753,11175,2106,0.000732669839635491,"DRC",0,194000,81,30,26171,52487,12836,0.00360329751856625,490551,1,0,0,NA
551500973,551,500,1973,"ZAM",0,5,141,52000,16,0,4859,4614,1223,0.000694688817020506,"UGA",0,59246,12,14,2291,10810,411,0.000714346475433558,NA,0,0,0,1821.46142578125
551500974,551,500,1974,"ZAM",0,5,143,59000,16,0,5576,4751,1267,0.000701906101312488,"UGA",0,74972,25,12,2319,11172,431,0.000801806047093123,NA,0,0,0,1821.46142578125
551500975,551,500,1975,"ZAM",0,5,150,62000,16,0,5755,4893,1311,0.000704385573044419,"UGA",0,86613,25,8,2364,11549,452,0.000809887307696044,NA,0,0,0,1821.46142578125
551540976,551,540,1976,"ZAM",0,5,151,68000,17,0,5877,5041,1355,0.000710723921656609,"ANG",0,-9,35,5,4107,6277,733,0.000833525089547038,540551,1,0,0,1791.82153320312
551540001,551,540,2001,"ZAM",0,7,191,27000,22,0,8056,10089,2465,0.000759215501602739,"ANG",0,1470000,130,9,8405,12883,2734,0.00202819146215916,540551,1,0,0,1791.82153320312
551552965,551,552,1965,"ZAM",0,5,125,33604,9,0,1439,3695,281,0.000425538833951578,"ZIM",0,15435,10,130,1909,4475,553,0.000595554534811527,551552,1,0,0,396.804077148438
551552966,551,552,1966,"ZAM",0,5,129,35284,11,0,1299,3797,360,0.000445288082119077,"ZIM",0,17640,10,130,1794,4630,585,0.000586841255426407,551552,1,0,0,396.804077148438
551552969,551,552,1969,"ZAM",0,5,133,37239,11,0,1552,4125,713,0.00051693239947781,"ZIM",0,21560,11,140,2591,5130,677,0.000608439208008349,551552,1,0,0,396.804077148438
551552973,551,552,1973,"ZAM",0,5,141,52000,16,0,4859,4614,1223,0.000694688817020506,"ZIM",0,76823,11,400,6720,5890,809,0.00076890253694728,551552,1,0,0,396.804077148438
551552974,551,552,1974,"ZAM",0,5,143,59000,16,0,5576,4751,1267,0.000701906101312488,"ZIM",0,102017,15,500,6491,6080,844,0.000818384403828532,551552,1,0,0,396.804077148438
551552976,551,552,1976,"ZAM",0,5,151,68000,17,0,5877,5041,1355,0.000710723921656609,"ZIM",0,140294,17,734,7452,6330,931,0.000915940676350147,551552,1,0,0,396.804077148438
551552977,551,552,1977,"ZAM",0,5,152,70000,20,0,5884,5195,1399,0.000729400373529643,"ZIM",0,206992,17,734,6933,6520,976,0.000931140733882785,551552,1,0,0,396.804077148438
551552978,551,552,1978,"ZAM",0,5,154,76000,14,0,6014,5355,1443,0.000690451357513666,"ZIM",0,261039,24,778,7010,6720,1029,0.000988405663520098,551552,1,0,0,396.804077148438
551552979,551,552,1979,"ZAM",0,5,156,164084,14,0,6182,5522,1487,0.000714605790562928,"ZIM",0,363507,38,740,7272,6930,999,0.00107260188087821,551552,1,0,0,396.804077148438
551553986,551,553,1986,"ZAM",0,5,161,69164,17,0,6625,6560,2092,0.000738828559406102,"MAW",0,22300,7,0,1601,7279,449,0.000381300662411377,551553,1,0,0,620.298889160156
551560968,551,560,1968,"ZAM",0,5,133,49006,11,0,1704,4010,588,0.000506194250192493,"SAF",0,332448,55,4060,66839,21292,4602,0.00588695425540209,NA,0,1,0,1142.31103515625
551560973,551,560,1973,"ZAM",0,5,141,52000,16,0,4859,4614,1223,0.000694688817020506,"SAF",0,632491,40,5630,88579,24333,6128,0.00601363042369485,NA,0,1,0,1142.31103515625
551560974,551,560,1974,"ZAM",0,5,143,59000,16,0,5576,4751,1267,0.000701906101312488,"SAF",0,964228,45,5834,92472,24997,6492,0.00627637794241309,NA,0,1,0,1142.31103515625
551560977,551,560,1977,"ZAM",0,5,152,70000,20,0,5884,5195,1399,0.000729400373529643,"SAF",0,1814627,67,7379,108629,27032,7336,0.00722942128777504,NA,0,1,0,1142.31103515625
551560978,551,560,1978,"ZAM",0,5,154,76000,14,0,6014,5355,1443,0.000690451357513666,"SAF",0,2181013,78,7903,110501,27728,7609,0.00735882250592113,NA,0,1,0,1142.31103515625
